Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2009-11-23,100.0,100.0,100.0,100.0
2009-11-24,100.0,100.0,100.0,100.0
2009-11-25,100.46,100.46,100.46,100.46
2009-11-26,98.3,98.3,98.3,98.3
2009-11-27,96.59,96.59,96.59,96.59
2009-11-30,97.86,97.86,97.86,97.86
2009-12-01,100.04,100.04,100.04,100.04
2009-12-02,100.99,100.99,100.99,100.99
2009-12-03,101.37,101.37,101.37,101.37
2009-12-04,101.31,101.31,101.31,101.31
2009-12-07,101.02,101.02,101.02,101.02
2009-12-08,99.64,99.64,99.64,99.64
2009-12-09,98.91,98.91,98.91,98.91
2009-12-10,99.19,99.19,99.19,99.19
2009-12-11,99.18,99.18,99.18,99.18
2009-12-14,100.5,100.5,100.5,100.5
2009-12-15,100.0,100.0,100.0,100.0
2009-12-16,100.3,100.3,100.3,100.3
2009-12-17,98.19,98.19,98.19,98.19
2009-12-18,97.71,97.71,97.71,97.71
2009-12-21,97.49,97.49,97.49,97.49
2009-12-22,98.05,98.05,98.05,98.05
2009-12-23,98.04,98.04,98.04,98.04
2009-12-28,100.67,100.67,100.67,100.67
2009-12-29,100.69,100.69,100.69,100.69
2009-12-30,100.93,100.93,100.93,100.93
2009-12-31,101.95,101.95,101.95,101.95
2010-01-04,103.67,103.67,103.67,103.67
2010-01-05,104.92,104.92,104.92,104.92
2010-01-06,105.38,105.38,105.38,105.38
2010-01-07,104.41,104.41,104.41,104.41
2010-01-08,104.69,104.69,104.69,104.69
2010-01-11,105.32,105.32,105.32,105.32
2010-01-12,104.56,104.56,104.56,104.56
2010-01-13,103.74,103.74,103.74,103.74
2010-01-14,103.91,103.91,103.91,103.91
2010-01-15,103.58,103.58,103.58,103.58
2010-01-18,103.81,103.81,103.81,103.81
2010-01-19,104.16,104.16,104.16,104.16
2010-01-20,102.47,102.47,102.47,102.47
2010-01-21,100.38,100.38,100.38,100.38
2010-01-22,98.23,98.23,98.23,98.23
2010-01-25,98.4,98.4,98.4,98.4
2010-01-26,96.33,96.33,96.33,96.33
2010-01-27,95.33,95.33,95.33,95.33
2010-01-28,96.14,96.14,96.14,96.14
2010-01-29,95.49,95.49,95.49,95.49
2010-02-01,95.93,95.93,95.93,95.93
2010-02-02,96.69,96.69,96.69,96.69
2010-02-03,97.65,97.65,97.65,97.65
2010-02-04,94.5,94.5,94.5,94.5
2010-02-05,91.84,91.84,91.84,91.84
2010-02-08,91.38,91.38,91.38,91.38
2010-02-09,93.17,93.17,93.17,93.17
2010-02-10,93.51,93.51,93.51,93.51
2010-02-11,94.82,94.82,94.82,94.82
2010-02-12,94.68,94.68,94.68,94.68
2010-02-15,94.92,94.92,94.92,94.92
2010-02-16,95.87,95.87,95.87,95.87
2010-02-17,97.18,97.18,97.18,97.18
2010-02-18,97.06,97.06,97.06,97.06
2010-02-19,96.11,96.11,96.11,96.11
2010-02-22,96.78,96.78,96.78,96.78
2010-02-23,96.02,96.02,96.02,96.02
2010-02-24,95.5,95.5,95.5,95.5
2010-02-25,94.33,94.33,94.33,94.33
2010-02-26,95.6,95.6,95.6,95.6
2010-03-01,97.12,97.12,97.12,97.12
2010-03-02,98.29,98.29,98.29,98.29
2010-03-03,99.01,99.01,99.01,99.01
2010-03-04,98.69,98.69,98.69,98.69
2010-03-05,100.36,100.36,100.36,100.36
2010-03-08,101.44,101.44,101.44,101.44
2010-03-09,101.82,101.82,101.82,101.82
2010-03-10,102.89,102.89,102.89,102.89
2010-03-11,102.8,102.8,102.8,102.8
2010-03-12,102.94,102.94,102.94,102.94
2010-03-15,101.99,101.99,101.99,101.99
2010-03-16,102.85,102.85,102.85,102.85
2010-03-17,104.09,104.09,104.09,104.09
2010-03-18,104.09,104.09,104.09,104.09
2010-03-19,102.85,102.85,102.85,102.85
2010-03-22,101.91,101.91,101.91,101.91
2010-03-23,102.5,102.5,102.5,102.5
2010-03-24,102.26,102.26,102.26,102.26
2010-03-25,102.29,102.29,102.29,102.29
2010-03-26,102.62,102.62,102.62,102.62
2010-03-29,103.67,103.67,103.67,103.67
2010-03-30,104.03,104.03,104.03,104.03
2010-03-31,104.03,104.03,104.03,104.03
2010-04-01,103.93,103.93,103.93,103.93
2010-04-06,107.22,107.22,107.22,107.22
2010-04-07,107.32,107.32,107.32,107.32
2010-04-08,106.55,106.55,106.55,106.55
2010-04-09,107.46,107.46,107.46,107.46
2010-04-12,107.08,107.08,107.08,107.08
2010-04-13,106.38,106.38,106.38,106.38
2010-04-14,107.69,107.69,107.69,107.69
2010-04-15,107.58,107.58,107.58,107.58
2010-04-16,106.22,106.22,106.22,106.22
2010-04-19,104.36,104.36,104.36,104.36
2010-04-20,105.32,105.32,105.32,105.32
2010-04-21,105.58,105.58,105.58,105.58
2010-04-22,104.95,104.95,104.95,104.95
2010-04-23,105.34,105.34,105.34,105.34
2010-04-26,106.63,106.63,106.63,106.63
2010-04-27,104.59,104.59,104.59,104.59
2010-04-28,103.13,103.13,103.13,103.13
2010-04-29,104.29,104.29,104.29,104.29
2010-04-30,104.57,104.57,104.57,104.57
2010-05-04,101.15,101.15,101.15,101.15
2010-05-05,98.7,98.7,98.7,98.7
